,ID,ID_CONTA_CAIXA,ID_FIN_LANCAMENTO_PAGAR,ID_FIN_STATUS_PARCELA,NUMERO_PARCELA,DATA_EMISSAO,DATA_VENCIMENTO,DESCONTO_ATE,SOFRE_RETENCAO,VALOR,TAXA_JURO,TAXA_MULTA,TAXA_DESCONTO,VALOR_JURO,VALOR_MULTA,VALOR_DESCONTO
2358,3703,3,2675,1,1,2023-01-03,2023-07-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2359,3704,3,2676,1,1,2023-01-03,2023-08-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2360,3705,3,2677,1,1,2023-01-03,2023-09-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2361,3706,3,2678,1,1,2023-01-03,2023-10-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2362,3707,3,2679,1,1,2023-01-03,2023-11-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2363,3708,3,2680,1,1,2023-01-03,2023-12-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2364,3709,3,2681,1,1,2023-01-03,2024-01-20,2023-01-03,N,254.19,0.0,0.0,0.0,0.0,0.0,0.0
2365,3710,3,2682,2,1,2023-01-03,2023-01-21,2023-01-03,,639.08,0.0,0.0,0.0,0.0,0.0,0.0
2366,3711,8,2683,2,1,2023-01-03,2023-01-02,2023-01-03,N,28.23,0.0,0.0,0.0,0.0,0.0,0.0
2367,3712,3,2684,2,1,2023-01-03,2023-01-15,2023-01-03,N,915.2,0.0,0.0,0.0,0.0,0.0,0.0
2368,3713,3,2494,1,1,2023-01-03,2023-10-10,2023-01-03,N,377.72,0.0,0.0,0.0,0.0,0.0,0.0
2369,3716,3,2493,1,1,2023-01-03,2023-09-10,2023-01-03,N,377.72,0.0,0.0,0.0,0.0,0.0,0.0
2370,3725,3,800,2,1,2023-01-03,2023-01-10,2023-01-03,,29.9,0.0,0.0,0.0,0.0,0.0,0.0
2371,3726,3,2685,2,1,2023-01-03,2023-01-09,2023-01-03,N,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,3727,3,2686,2,1,2023-01-03,2023-01-10,2023-01-03,N,2053.5,0.0,0.0,0.0,0.0,0.0,0.0
2373,3728,3,2687,2,1,2023-01-03,2023-01-16,2023-01-03,,196.11,0.0,0.0,0.0,0.0,0.0,0.0
2374,3730,3,2689,2,1,2023-01-03,2023-01-20,2023-01-03,N,303.95,0.0,0.0,0.0,0.0,0.0,0.0
2375,3731,3,2689,1,2,2023-01-03,2023-02-17,2023-01-03,N,303.95,0.0,0.0,0.0,0.0,0.0,0.0
2376,3732,3,2689,1,3,2023-01-03,2023-03-17,2023-01-03,N,303.96,0.0,0.0,0.0,0.0,0.0,0.0
2377,3733,3,2690,2,1,2023-01-04,2023-01-15,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,3734,3,2690,1,2,2023-01-04,2023-02-15,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,3735,3,2690,1,3,2023-01-04,2023-03-16,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,3736,3,2690,1,4,2023-01-04,2023-04-15,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,3737,3,2690,1,5,2023-01-04,2023-05-15,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,3738,3,2690,1,6,2023-01-04,2023-06-14,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,3739,3,2690,1,7,2023-01-04,2023-07-14,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,3740,3,2690,1,8,2023-01-04,2023-08-13,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,3741,3,2690,1,9,2023-01-04,2023-09-12,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,3742,3,2690,1,10,2023-01-04,2023-10-12,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,3743,3,2690,1,11,2023-01-04,2023-11-11,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,3744,3,2690,1,12,2023-01-04,2023-12-11,2023-01-04,N,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,3745,3,2691,2,1,2023-01-04,2023-02-08,2023-01-04,N,4463.04,0.0,0.0,0.0,0.0,0.0,0.0
2390,3746,3,2691,1,2,2023-01-04,2023-03-10,2023-01-04,N,4463.04,0.0,0.0,0.0,0.0,0.0,0.0
2391,3750,3,2693,2,1,2023-01-04,2023-01-17,2023-01-04,N,1404.75,0.0,0.0,0.0,0.0,0.0,0.0
2392,3755,3,2695,2,1,2023-01-04,2023-01-24,2023-01-04,,1099.1,0.0,0.0,0.0,0.0,0.0,0.0
2393,3756,3,2696,2,1,2023-01-04,2023-01-17,2023-01-04,N,266.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,3757,8,2697,2,1,2023-01-04,2023-01-04,2023-01-04,N,174.83,0.0,0.0,0.0,0.0,0.0,0.0
2395,3759,8,2698,2,1,2023-01-04,2023-01-04,2023-01-04,N,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,3760,3,2699,2,1,2023-01-04,2023-01-10,2023-01-04,N,1612.4,0.0,0.0,0.0,0.0,0.0,0.0
2397,3761,3,2700,2,1,2023-01-04,2023-01-18,2023-01-04,N,742.12,0.0,0.0,0.0,0.0,0.0,0.0
2398,3767,3,2701,2,1,2023-01-04,2023-01-18,2023-01-04,N,344.89,0.0,0.0,0.0,0.0,0.0,0.0
2399,3769,3,2703,1,1,2023-01-04,2023-02-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2400,3770,3,2704,1,1,2023-01-04,2023-03-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2401,3771,3,2705,1,1,2023-01-04,2023-04-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2402,3772,3,2706,1,1,2023-01-04,2023-05-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2403,3773,3,2707,1,1,2023-01-04,2023-06-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2404,3774,3,2708,1,1,2023-01-04,2023-07-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2405,3775,3,2709,1,1,2023-01-04,2023-08-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2406,3776,3,2710,1,1,2023-01-04,2023-09-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2407,3777,3,2711,1,1,2023-01-04,2023-10-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2408,3778,3,2712,1,1,2023-01-04,2023-11-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2409,3779,3,2713,1,1,2023-01-04,2023-12-15,2023-01-04,,1607.5,0.0,0.0,0.0,0.0,0.0,0.0
2410,3791,3,2725,1,1,2023-01-04,2024-01-16,2023-01-04,N,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,3793,8,2726,2,1,2023-01-05,2023-01-05,2023-01-05,N,17107.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,3795,8,2728,1,1,2023-01-05,2023-03-05,2023-01-05,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,3796,8,2729,1,1,2023-01-05,2023-04-05,2023-01-05,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,3797,8,2730,1,1,2023-01-05,2023-05-05,2023-01-05,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,3798,8,2731,1,1,2023-01-05,2023-06-05,2023-01-05,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,3799,8,2732,2,1,2023-01-05,2023-01-05,2023-01-05,N,2020.53,0.0,0.0,0.0,0.0,0.0,0.0
2417,3801,3,278,2,1,2023-01-05,2023-01-07,2023-01-05,N,460.45,0.0,0.0,0.0,0.0,0.0,0.0
2418,3802,3,293,2,1,2023-01-05,2023-01-07,2023-01-05,N,7230.38,0.0,0.0,0.0,0.0,0.0,0.0
2419,3803,3,285,2,1,2023-01-05,2023-01-18,2023-01-05,N,1975.23,0.0,0.0,0.0,0.0,0.0,0.0
2420,3805,8,2733,2,1,2023-01-05,2023-01-05,2023-01-05,N,653.8,0.0,0.0,0.0,0.0,0.0,0.0
2421,3807,3,2735,1,1,2023-01-05,2023-03-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,3808,3,2736,1,1,2023-01-05,2023-04-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,3809,3,2737,1,1,2023-01-05,2023-05-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,3810,3,2738,1,1,2023-01-05,2023-06-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,3811,3,2739,1,1,2023-01-05,2023-07-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,3812,3,2740,1,1,2023-01-05,2023-08-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,3813,3,2741,1,1,2023-01-05,2023-09-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,3814,3,2742,1,1,2023-01-05,2023-10-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,3815,3,2743,1,1,2023-01-05,2023-11-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,3816,3,2744,1,1,2023-01-05,2023-12-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,3817,3,2745,1,1,2023-01-05,2024-01-05,2023-01-05,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,3818,3,299,2,1,2023-01-05,2023-01-06,2023-01-05,N,35615.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,3819,8,353,2,1,2023-01-05,2023-01-06,2023-01-05,N,1467.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,3821,8,2548,1,1,2023-01-05,2023-03-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,3822,8,2549,1,1,2023-01-05,2023-04-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,3823,8,2550,1,1,2023-01-05,2023-05-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,3824,8,2551,1,1,2023-01-05,2023-06-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,3825,8,2552,1,1,2023-01-05,2023-07-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,3826,8,2553,1,1,2023-01-05,2023-08-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,3828,8,2555,1,1,2023-01-05,2023-10-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,3829,8,2556,1,1,2023-01-05,2023-11-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,3830,8,2557,1,1,2023-01-05,2023-12-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,3831,8,2558,1,1,2023-01-05,2024-01-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,3844,3,2747,1,1,2023-01-05,2023-03-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,3845,3,2748,1,1,2023-01-05,2023-04-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,3846,3,2749,1,1,2023-01-05,2023-05-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,3847,3,2750,1,1,2023-01-05,2023-06-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,3848,3,2751,1,1,2023-01-05,2023-07-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,3849,3,2752,1,1,2023-01-05,2023-08-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,3850,3,2753,1,1,2023-01-05,2023-09-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,3851,3,2754,1,1,2023-01-05,2023-10-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,3852,3,2755,1,1,2023-01-05,2023-11-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,3853,3,2757,1,1,2023-01-05,2024-01-20,2023-01-05,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,3857,3,2758,2,1,2023-01-05,2023-01-12,2023-01-05,N,6539.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,3858,3,2758,2,2,2023-01-05,2023-02-02,2023-01-05,N,6539.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,3861,3,2658,2,1,2023-01-05,2023-01-25,2023-01-05,N,90.83,0.0,0.0,0.0,0.0,0.0,0.0
2457,3862,3,927,1,1,2023-01-05,2023-03-31,2023-01-05,N,16029.85,0.0,0.0,0.0,0.0,0.0,0.0
2458,3877,8,2554,1,1,2023-01-05,2023-09-05,2023-01-05,N,37000.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,3882,8,2763,1,1,2023-01-06,2023-03-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,3883,8,2763,1,2,2023-01-06,2023-03-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,3884,8,2764,1,1,2023-01-06,2023-04-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,3885,8,2764,1,2,2023-01-06,2023-04-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,3886,8,2765,1,1,2023-01-06,2023-05-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,3887,8,2765,1,2,2023-01-06,2023-05-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,3888,8,2766,1,1,2023-01-06,2023-06-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,3889,8,2766,1,2,2023-01-06,2023-06-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,3890,8,2602,2,1,2023-01-06,2023-01-11,2023-01-06,N,3952.5,0.0,0.0,0.0,0.0,0.0,0.0
2468,3892,8,2768,1,1,2023-01-06,2023-03-10,2023-01-06,N,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,3893,3,2769,1,1,2023-01-06,2023-04-10,2023-01-06,N,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,3894,3,2770,1,1,2023-01-06,2023-05-10,2023-01-06,N,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,3895,3,2771,1,1,2023-01-06,2023-06-10,2023-01-06,N,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,3896,3,2772,1,1,2023-01-06,2023-07-10,2023-01-06,N,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,3897,3,2773,1,1,2023-01-06,2023-04-30,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,3898,3,2774,1,1,2023-01-06,2023-05-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,3899,3,2775,1,1,2023-01-06,2023-06-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,3900,3,2776,1,1,2023-01-06,2023-07-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,3901,3,2777,1,1,2023-01-06,2023-08-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,3902,3,2778,1,1,2023-01-06,2023-09-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,3903,3,2779,1,1,2023-01-06,2023-10-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,3904,3,2780,1,1,2023-01-06,2023-11-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,3905,3,2781,1,1,2023-01-06,2023-12-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,3906,3,2782,1,1,2023-01-06,2024-01-10,2023-01-06,N,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,3907,8,2783,1,1,2023-01-06,2023-07-04,2023-01-06,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,3908,8,2784,1,1,2023-01-06,2023-08-05,2023-01-06,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,3909,8,2785,1,1,2023-01-06,2023-09-05,2023-01-06,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,3910,8,2786,1,1,2023-01-06,2023-10-05,2023-01-06,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,3911,8,2787,1,1,2023-01-06,2023-11-05,2023-01-06,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,3912,8,2788,1,1,2023-01-06,2023-12-05,2023-01-06,N,18000.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,3913,8,2789,1,1,2023-01-06,2023-07-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,3914,8,2789,1,2,2023-01-06,2023-07-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,3915,8,2790,1,1,2023-01-06,2023-08-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,3916,8,2790,1,2,2023-01-06,2023-08-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,3917,8,2791,1,1,2023-01-06,2023-09-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,3918,8,2791,1,2,2023-01-06,2023-09-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,3919,8,2792,1,1,2023-01-06,2023-10-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,3920,8,2792,1,2,2023-01-06,2023-10-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,3921,8,2793,1,1,2023-01-06,2023-11-05,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,3922,8,2793,1,2,2023-01-06,2023-11-19,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,3923,8,2794,1,1,2023-01-06,2023-12-04,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,3924,8,2794,1,2,2023-01-06,2023-12-18,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,3925,8,2795,1,1,2023-01-06,2023-11-30,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,3926,8,2795,1,2,2023-01-06,2023-12-20,2023-01-06,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,3927,3,2796,2,1,2023-01-06,2023-01-25,2023-01-06,N,1839.87,0.0,0.0,0.0,0.0,0.0,0.0
2504,3930,3,2798,2,1,2023-01-06,2023-02-03,2023-01-06,N,901.54,0.0,0.0,0.0,0.0,0.0,0.0
2505,3931,3,2798,1,2,2023-01-06,2023-02-17,2023-01-06,N,901.54,0.0,0.0,0.0,0.0,0.0,0.0
2506,3932,3,2798,1,3,2023-01-06,2023-03-03,2023-01-06,N,901.54,0.0,0.0,0.0,0.0,0.0,0.0
2507,3933,3,2798,1,4,2023-01-06,2023-03-17,2023-01-06,N,901.53,0.0,0.0,0.0,0.0,0.0,0.0
2508,3934,8,2799,2,1,2023-01-06,2023-01-06,2023-01-06,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,3935,8,2800,2,1,2023-01-06,2023-01-06,2023-01-06,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,3936,8,2801,2,1,2023-01-06,2023-01-05,2023-01-06,N,35.5,0.0,0.0,0.0,0.0,0.0,0.0
2511,3937,3,2423,2,1,2023-01-06,2023-01-05,2023-01-06,N,57.5,0.0,0.0,0.0,0.0,0.0,0.0
2512,3938,8,2802,2,1,2023-01-06,2023-01-06,2023-01-06,N,880.6,0.0,0.0,0.0,0.0,0.0,0.0
2513,3951,3,2814,1,1,2023-01-06,2024-01-15,2023-01-06,N,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,3952,3,2815,2,1,2023-01-09,2023-02-03,2023-01-09,N,4491.6,0.0,0.0,0.0,0.0,0.0,0.0
2515,3953,3,2816,1,1,2023-01-09,2023-03-20,2023-01-09,N,68.4,0.0,0.0,0.0,0.0,0.0,0.0
2516,3954,3,2817,2,1,2023-01-10,2023-02-06,2023-01-10,N,2220.65,0.0,0.0,0.0,0.0,0.0,0.0
2517,3961,3,2821,2,1,2023-01-10,2023-01-10,2023-01-10,N,1350.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,3962,8,2533,2,1,2023-01-10,2023-01-10,2023-01-10,N,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,3963,8,2822,2,1,2023-01-10,2023-01-05,2023-01-10,N,351.85,0.0,0.0,0.0,0.0,0.0,0.0
2520,3964,3,2823,2,1,2023-01-11,2023-01-23,2023-01-11,N,561.13,0.0,0.0,0.0,0.0,0.0,0.0
2521,3965,3,2824,1,1,2023-01-11,2023-02-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,3966,3,2825,1,1,2023-01-11,2023-03-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,3967,3,2826,1,1,2023-01-11,2023-04-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,3968,3,2827,1,1,2023-01-11,2023-05-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,3969,3,2828,1,1,2023-01-11,2023-06-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,3970,3,2829,1,1,2023-01-11,2023-07-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,3971,3,2830,1,1,2023-01-11,2023-08-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,3972,3,2831,1,1,2023-01-11,2023-09-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,3973,3,2832,1,1,2023-01-11,2023-10-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,3974,3,2833,1,1,2023-01-11,2023-11-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,3975,3,2834,1,1,2023-01-11,2023-12-23,2023-01-11,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,3977,8,2835,2,1,2023-01-11,2023-01-11,2023-01-11,,261.15,0.0,0.0,0.0,0.0,0.0,0.0
2533,3978,1,2836,2,1,2023-01-11,2023-01-11,2023-01-11,N,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,3981,1,2839,2,1,2023-01-11,2023-02-01,2023-01-11,N,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,3983,1,2841,1,1,2023-01-11,2023-02-15,2023-01-11,N,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,3984,1,2842,1,1,2023-01-11,2023-02-22,2023-01-11,N,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,3985,3,2843,1,1,2023-01-11,2023-07-31,2023-01-11,N,268.76,0.0,0.0,0.0,0.0,0.0,0.0
2538,3986,3,2702,2,1,2023-01-11,2023-01-16,2023-01-11,,1661.25,0.0,0.0,0.0,0.0,0.0,0.0
2539,3987,3,2844,2,1,2023-01-11,2023-01-31,2023-01-11,,197.98,0.0,0.0,0.0,0.0,0.0,0.0
2540,3988,3,2844,1,2,2023-01-11,2023-02-28,2023-01-11,,198.01,0.0,0.0,0.0,0.0,0.0,0.0
2541,3989,3,2844,1,3,2023-01-11,2023-03-31,2023-01-11,,198.01,0.0,0.0,0.0,0.0,0.0,0.0
2542,3990,3,2844,1,4,2023-01-11,2023-04-30,2023-01-11,,198.01,0.0,0.0,0.0,0.0,0.0,0.0
2543,3991,3,2844,1,5,2023-01-11,2023-05-31,2023-01-11,,198.01,0.0,0.0,0.0,0.0,0.0,0.0
2544,3992,3,2844,1,6,2023-01-11,2023-06-30,2023-01-11,,198.01,0.0,0.0,0.0,0.0,0.0,0.0
2545,3993,3,2845,2,1,2023-01-11,2023-01-31,2023-01-11,,565.24,0.0,0.0,0.0,0.0,0.0,0.0
2546,3994,3,2846,1,1,2023-01-11,2022-11-15,2023-01-11,N,1929.75,0.0,0.0,0.0,0.0,0.0,0.0
2547,3995,3,2847,1,1,2023-01-11,2022-12-15,2023-01-11,N,1874.45,0.0,0.0,0.0,0.0,0.0,0.0
2548,3996,8,2848,2,1,2023-01-11,2023-01-12,2023-01-11,N,4283.16,0.0,0.0,0.0,0.0,0.0,0.0
2549,3997,3,2849,2,1,2023-01-11,2023-01-16,2023-01-11,N,121.4,0.0,0.0,0.0,0.0,0.0,0.0
2550,3998,3,2850,2,1,2023-01-11,2023-01-12,2023-01-11,,96.62,0.0,0.0,0.0,0.0,0.0,0.0
2551,4000,3,2851,2,1,2023-01-11,2023-01-31,2023-01-11,N,24.87,0.0,0.0,0.0,0.0,0.0,0.0
2552,4001,3,2852,2,1,2023-01-11,2023-01-31,2023-01-11,N,296.68,0.0,0.0,0.0,0.0,0.0,0.0
2553,4002,3,2853,2,1,2023-01-11,2023-01-31,2023-01-11,N,5.12,0.0,0.0,0.0,0.0,0.0,0.0
2554,4003,3,2854,2,1,2023-01-11,2023-01-31,2023-01-11,N,22.53,0.0,0.0,0.0,0.0,0.0,0.0
2555,4004,3,2855,2,1,2023-01-11,2023-01-31,2023-01-11,N,8.17,0.0,0.0,0.0,0.0,0.0,0.0
2556,4005,3,2856,2,1,2023-01-11,2023-01-31,2023-01-11,N,6.94,0.0,0.0,0.0,0.0,0.0,0.0
2557,4006,3,2857,2,1,2023-01-11,2023-01-31,2023-01-11,N,43.9,0.0,0.0,0.0,0.0,0.0,0.0
2558,4007,3,2858,2,1,2023-01-11,2023-01-31,2023-01-11,N,10.46,0.0,0.0,0.0,0.0,0.0,0.0
2559,4008,3,2859,2,1,2023-01-11,2023-01-31,2023-01-11,N,51.93,0.0,0.0,0.0,0.0,0.0,0.0
2560,4009,3,2860,2,1,2023-01-11,2023-01-31,2023-01-11,N,13.59,0.0,0.0,0.0,0.0,0.0,0.0
2561,4010,3,2861,2,1,2023-01-11,2023-01-31,2023-01-11,N,112.75,0.0,0.0,0.0,0.0,0.0,0.0
2562,4011,3,2862,2,1,2023-01-11,2023-01-12,2023-01-11,N,1280.68,0.0,0.0,0.0,0.0,0.0,0.0
2563,4026,3,2874,2,1,2023-01-11,2023-02-08,2023-01-11,N,13372.23,0.0,0.0,0.0,0.0,0.0,0.0
2564,4027,3,2874,1,2,2023-01-11,2023-02-22,2023-01-11,N,13372.23,0.0,0.0,0.0,0.0,0.0,0.0
2565,4028,3,2874,1,3,2023-01-11,2023-03-08,2023-01-11,N,13372.23,0.0,0.0,0.0,0.0,0.0,0.0
